item_id	path_type	path	included	assigned_agent	bytes	sha16	depth	core_descendant_files	reason
TUNABLE_FULL_EXAMINE_ROUND-HZ-131	file	tests/robustness/test-git-operations-robustness.sh	yes	agent_11	14267	fcf81f78483f8332	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-132	file	tests/robustness/test-goal-tracker-robustness.sh	yes	agent_12	13967	4773c65cd8819d5c	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-133	file	tests/robustness/test-hook-input-robustness.sh	yes	agent_13	22458	bd62ce59be3cb3a4	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-134	file	tests/robustness/test-hook-system-robustness.sh	yes	agent_14	23690	f51fa64d7dd9866d	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-135	file	tests/robustness/test-path-validation-robustness.sh	yes	agent_15	12849	df05e1d3a344e4ff	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-136	file	tests/robustness/test-plan-file-robustness.sh	yes	agent_16	14625	270008862c56803b	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-137	file	tests/robustness/test-pr-loop-api-robustness.sh	yes	agent_17	26629	5dd4e83a07123d68	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-138	file	tests/robustness/test-session-robustness.sh	yes	agent_18	10008	6f8a86db334733e4	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-139	file	tests/robustness/test-setup-scripts-robustness.sh	yes	agent_19	38326	2a52e49ef34d02d1	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-140	file	tests/robustness/test-state-file-robustness.sh	yes	agent_20	13794	9ee0c2d58079dbc4	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-141	file	tests/robustness/test-state-transition-robustness.sh	yes	agent_21	12289	5b25c8221b76334a	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-142	file	tests/robustness/test-template-error-robustness.sh	yes	agent_22	10937	a67c04ad89fbdc0a	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-143	file	tests/robustness/test-template-stress-robustness.sh	yes	agent_23	8882	8df6f3689da68172	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-144	file	tests/robustness/test-timeout-robustness.sh	yes	agent_24	7794	f97a9e59be243845	3		executable specification for core algorithm behavior
