item_id	path_type	path	assigned_agent	bytes	sha16	depth	core_descendant_files	reason
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-142	file	prompt-template/block/unpushed-commits.md	agent_22	348	0551bb132865f477	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-143	file	prompt-template/block/work-summary-missing.md	agent_23	335	b436e5c7da62fb36	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-144	file	prompt-template/block/wrong-contract-location.md	agent_24	130	555e88b9bd54ba61	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-145	file	prompt-template/block/wrong-directory-path.md	agent_25	152	f5ef742284113e9f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-146	file	prompt-template/block/wrong-file-location.md	agent_26	318	7694ce22d3e717d5	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-147	file	prompt-template/block/wrong-round-file.md	agent_27	343	95e644ffc2acb524	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-148	file	prompt-template/block/wrong-round-number.md	agent_28	225	b0cda8096b43ed73	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-149	file	prompt-template/block/wrong-summary-location.md	agent_29	109	631a6877e9b14def	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-150	file	prompt-template/claude/agent-teams-continue.md	agent_30	1767	0c0dd78f9ec054e9	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-151	file	prompt-template/claude/agent-teams-core.md	agent_01	3111	251d1162231e208f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-152	file	prompt-template/claude/agent-teams-instructions.md	agent_02	638	357c69f2bea2c736	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-153	file	prompt-template/claude/drift-replan-prompt.md	agent_03	2756	1e7811c7d754302a	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-154	file	prompt-template/claude/finalize-phase-prompt.md	agent_04	1840	a3b1714c39cfa3b3	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-155	file	prompt-template/claude/finalize-phase-skipped-prompt.md	agent_05	1750	c921fcce36372b6e	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-156	file	prompt-template/claude/goal-tracker-update-request.md	agent_06	708	1f6f37265aad21af	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-157	file	prompt-template/claude/methodology-analysis-prompt.md	agent_07	4030	b09804530786e509	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-158	file	prompt-template/claude/next-round-footer.md	agent_08	448	3cb3f7d1cd4c23eb	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-159	file	prompt-template/claude/next-round-prompt.md	agent_09	2874	d4ced45df112c4e6	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-160	file	prompt-template/claude/open-question-notice.md	agent_10	181	f719a3f70b3ad88d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-161	file	prompt-template/claude/post-alignment-action-items.md	agent_11	499	7c1cb6743cf646bd	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-162	file	prompt-template/claude/push-every-round-note.md	agent_12	101	786793c424471d77	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-163	file	prompt-template/claude/review-phase-prompt.md	agent_13	2222	1a5db4dad517b086	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-164	file	prompt-template/codex/code-review-phase.md	agent_14	1273	7732ef716b716cfa	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-165	file	prompt-template/codex/commit-history-section.md	agent_15	471	8675eed5169ff619	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-166	file	prompt-template/codex/full-alignment-review.md	agent_16	4917	8a3410e459a1e1c6	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-167	file	prompt-template/codex/goal-tracker-update-section.md	agent_17	1269	1df5d3f0b11e3ab4	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-168	file	prompt-template/codex/regular-review.md	agent_18	4829	c09f5fc523bae83d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-169	file	prompt-template/plan/gen-plan-template.md	agent_19	5133	318860561f0591d2	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-170	file	prompt-template/plan/refine-plan-qa-template.md	agent_20	3133	a8dba751e514b34b	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-171	file	scripts/lib/config-loader.sh	agent_21	4969	278d718f8647547b	3		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-172	file	scripts/lib/model-router.sh	agent_22	2243	894e35ca14f07169	3		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-173	file	scripts/lib/monitor-common.sh	agent_23	13058	e5f84b985a96849f	3		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-174	file	scripts/lib/monitor-skill.sh	agent_24	21896	b4b675ca8c733120	3		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-175	file	skills/ask-codex/SKILL.md	agent_25	1983	9245320c5b34ac8f	3		skill instruction defining algorithmic workflow behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-176	file	skills/ask-gemini/SKILL.md	agent_26	2410	3836ca9c30c515bc	3		skill instruction defining algorithmic workflow behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-177	file	skills/humanize-gen-plan/SKILL.md	agent_27	3958	db43e84e348cfaf0	3		skill instruction defining algorithmic workflow behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-178	file	skills/humanize-refine-plan/SKILL.md	agent_28	6293	d97eb66a425f96cb	3		skill instruction defining algorithmic workflow behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-179	file	skills/humanize-rlcr/SKILL.md	agent_29	3688	c6195261c9cde0ef	3		skill instruction defining algorithmic workflow behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-180	file	skills/humanize/SKILL.md	agent_30	7446	1b0cef656f0aa431	3		skill instruction defining algorithmic workflow behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-181	file	tests/robustness/test-base-branch-detection.sh	agent_01	6050	277bcfeea971ba4e	3		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-182	file	tests/robustness/test-cancel-security-robustness.sh	agent_02	14746	ef8cc0df9e81052d	3		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-183	file	tests/robustness/test-concurrent-state-robustness.sh	agent_03	14582	6c4d8fe04f56b764	3		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-184	file	tests/robustness/test-git-operations-robustness.sh	agent_04	14275	ac188ce97f898f3f	3		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-185	file	tests/robustness/test-goal-tracker-robustness.sh	agent_05	16254	f7171f57e50f9f00	3		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-186	file	tests/robustness/test-hook-input-robustness.sh	agent_06	22490	f12c935c07a08e44	3		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-187	file	tests/robustness/test-hook-system-robustness.sh	agent_07	29227	4f1f21a6356b5fd8	3		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-188	file	tests/robustness/test-path-validation-robustness.sh	agent_08	13584	02c137156fdfa087	3		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-189	file	tests/robustness/test-plan-file-robustness.sh	agent_09	15380	0c631c8dc1de0dee	3		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-190	file	tests/robustness/test-session-robustness.sh	agent_10	10123	94a56a166a389bc9	3		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-191	file	tests/robustness/test-setup-scripts-robustness.sh	agent_11	44764	88d899d7e2679d88	3		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-192	file	tests/robustness/test-state-file-robustness.sh	agent_12	15546	451992541cd68bde	3		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-193	file	tests/robustness/test-state-transition-robustness.sh	agent_13	12297	93630a1f6cdf68f3	3		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-194	file	tests/robustness/test-template-error-robustness.sh	agent_14	10945	4dfe7459defb61b2	3		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-195	file	tests/robustness/test-template-stress-robustness.sh	agent_15	8890	2a8da599b7357f04	3		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-196	file	tests/robustness/test-timeout-robustness.sh	agent_16	7802	3b1c3eb540328bd9	3		executable specification for core algorithm behavior
