item_id	path_type	path	included	assigned_agent	bytes	sha16	depth	core_descendant_files	reason
ADD_CAREFUL_MODE_V1_6_5-HZ-133	file	tests/robustness/test-goal-tracker-robustness.sh	yes	agent_13	13967	4773c65cd8819d5c	3		executable specification for core algorithm behavior
ADD_CAREFUL_MODE_V1_6_5-HZ-134	file	tests/robustness/test-hook-input-robustness.sh	yes	agent_14	22458	bd62ce59be3cb3a4	3		executable specification for core algorithm behavior
ADD_CAREFUL_MODE_V1_6_5-HZ-135	file	tests/robustness/test-hook-system-robustness.sh	yes	agent_15	23750	f6f190bcdc210dbd	3		executable specification for core algorithm behavior
ADD_CAREFUL_MODE_V1_6_5-HZ-136	file	tests/robustness/test-path-validation-robustness.sh	yes	agent_16	13424	331f77fc4ae93568	3		executable specification for core algorithm behavior
ADD_CAREFUL_MODE_V1_6_5-HZ-137	file	tests/robustness/test-plan-file-robustness.sh	yes	agent_17	15220	e89c18bf10da34c2	3		executable specification for core algorithm behavior
ADD_CAREFUL_MODE_V1_6_5-HZ-138	file	tests/robustness/test-pr-loop-api-robustness.sh	yes	agent_18	26571	5eb04f50883d23d8	3		executable specification for core algorithm behavior
ADD_CAREFUL_MODE_V1_6_5-HZ-139	file	tests/robustness/test-session-robustness.sh	yes	agent_19	10008	6f8a86db334733e4	3		executable specification for core algorithm behavior
ADD_CAREFUL_MODE_V1_6_5-HZ-140	file	tests/robustness/test-setup-scripts-robustness.sh	yes	agent_20	38326	2a52e49ef34d02d1	3		executable specification for core algorithm behavior
ADD_CAREFUL_MODE_V1_6_5-HZ-141	file	tests/robustness/test-state-file-robustness.sh	yes	agent_21	13794	9ee0c2d58079dbc4	3		executable specification for core algorithm behavior
ADD_CAREFUL_MODE_V1_6_5-HZ-142	file	tests/robustness/test-state-transition-robustness.sh	yes	agent_22	12289	5b25c8221b76334a	3		executable specification for core algorithm behavior
ADD_CAREFUL_MODE_V1_6_5-HZ-143	file	tests/robustness/test-template-error-robustness.sh	yes	agent_23	10937	a67c04ad89fbdc0a	3		executable specification for core algorithm behavior
ADD_CAREFUL_MODE_V1_6_5-HZ-144	file	tests/robustness/test-template-stress-robustness.sh	yes	agent_24	8882	8df6f3689da68172	3		executable specification for core algorithm behavior
ADD_CAREFUL_MODE_V1_6_5-HZ-145	file	tests/robustness/test-timeout-robustness.sh	yes	agent_25	7794	f97a9e59be243845	3		executable specification for core algorithm behavior
